,Date,Season,round,period,home.name,away.name,home.score,away.score,home.goals,home.behinds,away.goals,away.behinds,Home.Odds,Away.Odds,Bookmakers.Surveyed,Home.Odds.Open,Home.Odds.Min,Home.Odds.Max,Home.Odds.Close,Away.Odds.Open,Away.Odds.Min,Away.Odds.Max,Away.Odds.Close,Home.Line.Open,Home.Line.Min,Home.Line.Max,Home.Line.Close,Away.Line.Open,Away.Line.Min,Away.Line.Max,Away.Line.Close,Home.Line.Odds.Open,Home.Line.Odds.Min,Home.Line.Odds.Max,Home.Line.Odds.Close,Away.Line.Odds.Open,Away.Line.Odds.Min,Away.Line.Odds.Max,Away.Line.Odds.Close,Total.Score.Open,Total.Score.Min,Total.Score.Max,Total.Score.Close,Total.Score.Over.Open,Total.Score.Over.Min,Total.Score.Over.Max,Total.Score.Over.Close,Total.Score.Under.Open,Total.Score.Under.Min,Total.Score.Under.Max,Total.Score.Under.Close,Notes,home.number,away.number
223,2017-08-12,2017,21,21,GE,RI,80,66,11,14,9,12,2.25,1.64,15,2.24,2.13,2.39,2.39,1.689,1.617,1.757,1.636,7,3.5,9.5,9.5,-7,-9.5,-3.5,-9.5,1.925,1.925,1.943,1.943,1.925,1.943,1.925,1.943,157.5,157.5,158.5,158.5,1.925,1.862,1.925,1.925,1.925,1.806,1.925,1.925,,15,2
224,2017-08-12,2017,21,21,SY,FR,143,39,22,11,5,9,1.05,9.58,15,1.12,1.05,1.12,1.05,6.25,6.25,11,11,-47.5,-56.5,-45.5,-54.5,47.5,45.5,56.5,54.5,1.925,1.917,1.943,1.909,1.925,1.909,1.97,1.98,169,169,169.5,169.5,1.925,1.925,1.943,1.917,1.925,1.813,1.934,1.934,,3,5
225,2017-08-11,2017,21,21,WB,GW,57,105,7,15,16,9,2.2,1.66,15,2.14,2.02,2.33,2.28,1.751,1.666,1.84,1.694,5.5,2.5,6,6,-5.5,-6,-2.5,-6,1.925,1.813,1.97,1.97,1.925,1.917,2.05,1.917,174.5,174.5,176.5,176.5,1.925,1.925,1.862,1.806,1.925,1.925,2.06,2.06,,7,10
226,2017-08-06,2017,20,20,AD,PA,130,46,18,22,7,4,1.51,2.54,15,1.54,1.492,1.606,1.555,2.57,2.4,2.71,2.59,-11.5,-13.5,-11.5,-11.5,11.5,11.5,13.5,11.5,1.862,1.884,2,1.943,1.99,1.854,1.97,1.943,162.5,145.5,162.5,145.5,1.925,1.877,2.28,1.877,1.925,1.98,1.925,1.98,,18,16
227,2017-08-06,2017,20,20,RI,HW,93,64,13,15,9,10,1.69,2.16,15,1.854,1.666,1.854,1.694,2,2,2.33,2.28,0,-7.5,0,-7.5,0,0,7.5,7.5,1.781,1.909,1.781,1.98,2.1,2.1,1.98,1.909,158.5,152.5,158.5,153.5,1.925,1.862,1.925,1.8,1.925,1.917,2.05,2.07,,12,17
228,2017-08-06,2017,20,20,SK,WC,103,95,15,13,14,11,1.71,2.13,15,1.763,1.704,1.763,1.714,2.12,2.12,2.26,2.24,-2.5,-5.5,-2.5,-5.5,2.5,2.5,5.5,5.5,1.925,1.909,1.925,1.909,1.925,1.925,1.98,1.98,173.5,173.5,174.5,174.5,1.925,1.787,2.05,1.8,1.925,1.925,2.07,2.07,,11,6
229,2017-08-05,2017,20,20,FR,GC,90,67,12,18,10,7,1.54,2.47,15,1.518,1.518,1.588,1.588,2.63,2.5,2.67,2.5,-18.5,-18.5,-11.5,-11.5,18.5,11.5,18.5,11.5,2.07,1.925,1.99,1.98,1.8,1.9,1.925,1.909,167.5,167.5,167.5,167.5,1.925,1.813,2.03,1.952,1.925,1.833,2.05,1.9,,9,13
230,2017-08-05,2017,20,20,NM,CW,57,111,7,15,16,15,2.81,1.43,15,2.5,2.5,3.09,3.05,1.564,1.416,1.564,1.425,11.5,10.5,21.5,19.5,-11.5,-21.5,-10.5,-19.5,1.925,1.892,1.934,1.943,1.925,1.952,1.961,1.943,198.5,196.5,198.5,196.5,1.925,1.917,2.07,1.917,1.925,1.892,2.1,1.934,,3,7
231,2017-08-05,2017,20,20,BL,WB,89,103,13,11,14,19,4.1,1.23,15,4.33,3.98,4.76,4.35,1.238,1.207,1.285,1.251,28.5,26.5,30.5,29.5,-28.5,-30.5,-26.5,-29.5,1.826,1.917,2.02,1.8,2.04,1.862,1.97,2.11,193.5,192.5,194.5,194.5,1.925,1.8,2.1,1.917,1.925,1.925,1.961,1.934,,1,5
232,2017-08-05,2017,20,20,ES,CA,84,76,11,18,11,10,1.22,4.25,15,1.298,1.226,1.303,1.226,3.73,3.69,4.67,4.67,-24.5,-30.5,-24.5,-30.5,24.5,24.5,30.5,30.5,1.847,1.952,1.847,2,2.01,2.01,1.934,1.892,178.5,175.5,178.5,175.5,1.925,1.925,2.05,1.98,1.925,1.877,1.925,1.877,,4,15
233,2017-08-05,2017,20,20,GW,ME,97,62,14,13,10,2,1.66,2.21,15,1.546,1.546,1.74,1.689,2.55,2.16,2.55,2.29,-14.5,-14.5,-6.5,-8.5,14.5,6.5,14.5,8.5,2.03,1.909,1.934,1.98,1.833,1.934,1.943,1.909,173.5,173.5,174.5,173.5,1.925,1.847,2.05,2.05,1.925,1.813,1.925,1.813,,2,14
234,2017-08-04,2017,20,20,GE,SY,61,107,8,13,16,11,2.27,1.63,15,1.943,1.943,2.5,2.29,1.909,1.588,1.909,1.689,0,0,10.5,10.5,0,-10.5,0,-10.5,1.884,1.763,2.04,1.862,1.97,1.854,2.12,2.03,162.5,157.5,162.5,157.5,1.925,1.847,1.925,2,1.925,1.854,1.925,1.854,,10,8
235,2017-07-30,2017,19,19,WC,BL,113,45,17,11,6,9,1.07,8.25,15,1.076,1.054,1.1,1.09,9.1,8.33,12.44,8.89,-47.5,-54.5,-44.5,-51.5,47.5,44.5,54.5,51.5,2.01,1.934,1.961,1.97,1.847,1.892,1.917,1.917,195.5,194.5,195.5,194.5,1.925,1.877,1.99,1.877,1.925,1.925,1.925,1.98,,13,3
236,2017-07-30,2017,19,19,CW,AD,103,103,15,13,16,7,2.59,1.5,15,2.65,2.57,2.72,2.62,1.512,1.49,1.561,1.543,22.5,9.5,22.5,9.5,-22.5,-22.5,-9.5,-9.5,1.826,1.925,1.826,2.01,2.04,2.04,1.961,1.884,187.5,186.5,189.5,189.5,1.925,1.847,1.925,1.925,1.925,1.884,1.925,1.925,,17,2
237,2017-07-30,2017,19,19,WB,ES,127,97,19,13,13,19,2.14,1.7,15,2.2,2.05,2.24,2.24,1.714,1.714,1.813,1.714,2.5,2.5,6.5,6.5,-2.5,-6.5,-2.5,-6.5,1.869,1.793,2.05,1.925,1.99,1.813,2.08,1.961,177.5,177.5,180.5,179.5,1.925,1.847,1.943,1.793,1.925,1.909,1.961,2.08,,7,1
238,2017-07-29,2017,19,19,CA,GE,58,123,8,10,18,15,3.71,1.27,15,4.19,3.7,4.25,3.71,1.25,1.25,1.317,1.316,28.5,26.5,31,26.5,-28.5,-31,-26.5,-26.5,1.826,1.934,1.925,1.934,2.04,1.925,1.952,1.952,170.5,170.5,170.5,170.5,1.925,1.833,1.99,1.99,1.925,1.862,2.03,1.862,,16,9
239,2017-07-29,2017,19,19,GC,RI,65,98,10,5,14,14,2.83,1.42,15,2.93,2.64,3.05,3.05,1.434,1.425,1.537,1.425,19.5,12.5,19.5,16.5,-19.5,-19.5,-12.5,-16.5,1.925,1.84,1.925,2.01,1.925,1.925,2.02,1.884,168.5,166.5,168.5,166.5,1.925,1.925,2.05,1.925,1.925,1.925,1.925,1.925,,6,12
240,2017-07-29,2017,19,19,PA,SK,63,61,9,9,8,13,1.16,5.15,15,1.169,1.151,1.192,1.176,5.45,5.25,6.16,5.59,-26.5,-39.5,-26.5,-38.5,26.5,26.5,39.5,38.5,1.862,1.943,1.862,1.97,1.99,1.99,1.943,1.917,153.5,152.5,155.5,152.5,1.925,1.961,1.97,1.961,1.925,1.892,1.884,1.892,,15,8
241,2017-07-29,2017,19,19,GW,FR,98,86,13,20,13,8,1.09,7.23,15,1.153,1.1,1.153,1.1,5.82,5.82,8.33,8.33,-34.5,-51.5,-34.5,-49.5,34.5,34.5,51.5,49.5,1.961,1.892,1.961,1.97,1.892,1.892,2,1.917,168.5,166.5,169.5,169.5,1.925,1.925,1.884,1.884,1.925,1.925,1.97,1.97,,10,18
242,2017-07-29,2017,19,19,NM,ME,76,72,11,10,10,12,3.07,1.37,15,3.08,2.8,3.3,3.3,1.4,1.377,1.467,1.377,16.5,13,24.5,24.5,-16.5,-24.5,-13,-24.5,1.862,1.925,1.943,1.943,1.99,1.943,1.925,1.943,183.5,183.5,189.5,189.5,1.925,1.813,1.961,1.961,1.925,1.925,1.925,1.892,,14,11
243,2017-07-28,2017,19,19,HW,SY,72,66,10,12,9,12,2.73,1.45,15,2.93,2.8,2.98,2.8,1.434,1.421,1.487,1.487,14.5,13.5,14.5,14.5,-14.5,-14.5,-13.5,-14.5,1.925,1.892,2.02,1.943,1.925,1.847,1.961,1.943,163.5,162.5,165.5,165.5,1.925,1.925,2.09,2.09,1.925,1.925,1.787,1.787,,5,4
244,2017-07-23,2017,18,18,BL,CA,112,82,17,10,11,16,1.97,1.81,15,2.18,2,2.23,2.02,1.724,1.694,1.892,1.869,9.5,2.5,9.5,2.5,-9.5,-9.5,-2.5,-2.5,1.892,1.826,1.925,1.869,1.961,1.925,2.08,2.02,184.5,182.5,184.5,182.5,1.925,1.787,2.05,1.9,1.925,1.833,1.925,1.952,,9,17
245,2017-07-23,2017,18,18,CW,WC,93,85,13,15,13,7,1.87,1.92,15,1.884,1.735,1.934,1.9,1.97,1.917,2.21,1.99,8.5,-6.5,8.5,-2.5,-8.5,-8.5,6.5,2.5,1.826,1.97,2.01,2.01,2.04,1.847,1.917,1.877,185.5,183.5,186.5,184.5,1.925,1.8,2.07,1.909,1.925,1.925,1.862,1.943,,10,15
246,2017-07-23,2017,18,18,RI,GW,64,45,9,10,6,9,2.24,1.64,15,2.21,2.21,2.37,2.33,1.704,1.645,1.714,1.666,8.5,5.5,8.5,7.5,-8.5,-8.5,-5.5,-7.5,1.826,1.847,1.862,1.961,2.04,1.99,2.01,1.925,161.5,161.5,164.5,161.5,1.925,1.833,2.14,1.833,1.925,1.925,1.925,2.03,,3,16
247,2017-07-22,2017,18,18,FR,HW,48,100,7,6,15,10,2.09,1.73,15,1.925,1.925,2.35,2.15,1.925,1.657,1.925,1.775,2.5,2.5,8.5,4.5,-2.5,-8.5,-2.5,-4.5,1.892,1.892,1.961,1.925,1.961,1.925,1.961,1.961,162.5,160.5,163.5,160.5,1.925,1.943,2,1.943,1.925,1.909,1.952,1.909,,2,13
248,2017-07-22,2017,18,18,SY,SK,101,59,14,17,9,5,1.21,4.36,15,1.277,1.195,1.277,1.233,3.91,3.91,5.19,4.58,-28.5,-31.5,-22.5,-31.5,28.5,22.5,31.5,31.5,2.03,1.9,1.943,1.952,1.833,1.909,1.99,1.934,173.5,169.5,173.5,169.5,1.925,1.99,1.925,1.99,1.925,1.787,1.925,1.862,,12,7
249,2017-07-22,2017,18,18,WB,GC,110,56,16,14,8,8,1.27,3.68,15,1.322,1.28,1.322,1.288,3.54,3.54,3.96,3.96,-18.5,-27.5,-17.5,-27.5,18.5,17.5,27.5,27.5,1.925,1.934,1.961,1.934,1.925,1.892,1.952,1.952,164.5,164.5,168.5,168.5,1.877,1.826,2.03,1.9,1.98,1.98,1.961,1.952,,18,6
250,2017-07-22,2017,18,18,ME,PA,88,65,13,10,9,11,2.22,1.65,14,2.26,2.17,2.3,2.27,1.675,1.662,1.74,1.699,9.5,6.5,9.5,6.5,-9.5,-9.5,-6.5,-6.5,1.925,1.917,1.99,1.97,1.925,1.862,1.97,1.917,179.5,178.5,181.5,181.5,1.925,1.813,2,2,1.925,1.925,1.961,1.854,,5,11
251,2017-07-22,2017,18,18,ES,NM,132,105,20,12,16,9,1.19,4.78,15,1.25,1.193,1.266,1.197,4.19,4.02,5.23,5.15,-24.5,-35.5,-24.5,-35.5,24.5,24.5,35.5,35.5,1.892,1.877,2.01,1.961,1.961,1.847,2.01,1.925,193.5,191.5,194.5,194.5,1.925,1.925,1.99,1.943,1.925,1.925,1.909,1.909,,8,4
252,2017-07-21,2017,18,18,AD,GE,91,70,13,13,10,10,1.52,2.53,15,1.476,1.452,1.558,1.526,2.77,2.58,2.86,2.67,-12.5,-16.5,-12.5,-12.5,12.5,12.5,16.5,12.5,1.892,1.884,1.961,1.917,1.961,1.925,1.97,1.97,177.5,177.5,183.5,183.5,1.925,1.787,1.99,1.99,1.925,1.925,1.943,1.862,,1,14
253,2017-07-16,2017,17,17,FR,WC,44,74,5,14,11,8,3.21,1.35,15,3.25,3.08,3.98,3.34,1.367,1.285,1.4,1.37,10.5,10.5,29.5,23.5,-10.5,-29.5,-10.5,-23.5,1.961,1.961,2,1.98,1.892,1.892,1.892,1.909,168.5,167.5,172.5,171.5,1.925,1.84,2.04,1.961,1.925,1.925,1.826,1.892,,15,9
254,2017-07-16,2017,17,17,CA,WB,62,82,9,8,12,10,2.38,1.57,15,2.61,2.48,2.76,2.55,1.526,1.49,1.595,1.568,13.5,10.5,16.5,11.5,-13.5,-16.5,-10.5,-11.5,1.854,1.917,1.943,2,2,1.909,1.97,1.892,161.5,159.5,161.5,159.5,1.925,1.854,2.01,1.909,1.925,1.925,1.925,1.943,,12,1
255,2017-07-16,2017,17,17,RI,BL,112,81,16,16,12,9,1.14,5.46,15,1.11,1.11,1.16,1.16,6.5,5.25,6.5,5.5,-37.5,-43.5,-37.5,-40.5,37.5,37.5,43.5,40.5,1.925,1.909,2.11,2,1.925,1.769,1.98,1.892,187.5,187.5,190.5,190.5,1.925,1.847,1.925,1.925,1.925,1.862,1.925,1.925,bet365 h2h odds displayed because Pinnacle didn't offer a h2h market,4,3
256,2017-07-15,2017,17,17,ME,AD,70,116,10,10,17,14,3.29,1.33,15,3.24,3.08,3.74,3.53,1.37,1.312,1.4,1.34,18.5,16.5,27.5,23.5,-18.5,-27.5,-16.5,-23.5,1.854,1.892,1.934,1.97,2,1.952,1.961,1.917,181.5,178.5,181.5,178.5,1.925,1.862,2.09,1.862,1.925,1.99,1.925,1.99,,13,18
257,2017-07-15,2017,17,17,GW,SY,83,96,12,11,14,12,2.09,1.73,15,1.751,1.751,2.18,2.18,2.14,1.751,2.14,1.751,-3.5,-6.5,5.5,5.5,3.5,-5.5,6.5,-5.5,2,1.909,1.943,1.934,1.854,1.943,1.943,1.952,168.5,166.5,168.5,166.5,2.04,1.847,2.04,1.925,1.826,1.909,1.826,1.925,,17,14
258,2017-07-15,2017,17,17,GC,CW,88,103,13,10,15,13,1.79,2,15,1.925,1.74,1.97,1.8,1.925,1.884,2.16,2.11,-2.5,-3.5,-2.5,-3.5,2.5,2.5,3.5,3.5,2.03,1.925,2.04,1.943,1.833,1.826,1.943,1.943,187.5,184.5,187.5,187.5,1.925,1.806,2.06,1.97,1.925,1.925,2.07,1.884,,7,8
259,2017-07-15,2017,17,17,PA,NM,127,57,19,13,8,9,1.12,6.19,15,1.28,1.12,1.28,1.12,3.7,3.7,6.5,6.5,-35.5,-46.5,-34,-45.5,35.5,34,46.5,45.5,2.03,1.9,1.877,1.9,1.833,1.98,1.99,1.99,189.5,187.5,192.5,192.5,1.925,1.925,1.98,1.98,1.925,1.925,1.877,1.877,bet365 h2h odds displayed because Pinnacle didn't offer a h2h market,16,2
260,2017-07-15,2017,17,17,GE,HW,88,85,13,10,12,13,1.36,3.13,15,1.425,1.322,1.425,1.377,2.97,2.97,3.55,3.3,-12.5,-26.5,-12.5,-21.5,12.5,12.5,26.5,21.5,1.862,1.869,1.869,1.961,1.99,1.99,2.02,1.925,183.5,183.5,186.5,184.5,1.925,1.787,2.07,1.9,1.925,1.925,1.925,1.952,,11,10
261,2017-07-14,2017,17,17,SK,ES,57,118,7,15,17,16,1.78,2.02,15,1.769,1.613,1.854,1.84,2.11,2.04,2.39,2.06,-4.5,-8,-2.5,-2.5,4.5,2.5,8,2.5,1.854,1.925,2,1.925,2,1.892,1.925,1.961,183.5,183.5,187.5,187.5,1.925,1.813,2.03,2.03,1.925,1.813,1.833,1.833,,6,5
262,2017-07-09,2017,16,16,WC,PA,88,120,13,10,18,12,1.79,2.02,15,1.769,1.666,1.854,1.806,2.11,2,2.28,2.1,-8.5,-8.5,-2,-2.5,8.5,2,8.5,2.5,2.02,1.9,1.98,1.934,1.84,1.877,1.952,1.952,174.5,174.5,175.5,175.5,1.925,1.847,2.03,2.03,1.925,1.884,1.925,1.833,,18,17
263,2017-07-09,2017,16,16,CA,ME,82,90,12,10,14,6,2.57,1.5,15,2.45,2.38,2.79,2.72,1.588,1.49,1.617,1.512,8.5,7.5,16.5,14.5,-8.5,-16.5,-7.5,-14.5,2.03,1.892,1.952,1.934,1.833,1.934,1.961,1.952,160.5,160.5,166.5,166.5,1.925,1.813,1.925,1.925,1.925,1.925,1.925,1.925,,10,2
264,2017-07-09,2017,16,16,NM,FR,82,86,12,10,13,8,1.41,2.9,15,1.476,1.377,1.537,1.408,2.77,2.58,3.3,3.13,-9.5,-22.5,-9.5,-21.5,9.5,9.5,22.5,21.5,1.826,1.952,1.934,1.943,2.04,1.917,1.934,1.943,180.5,180.5,183.5,183.5,1.925,1.813,1.99,1.97,1.925,1.925,1.925,1.884,,15,3
265,2017-07-08,2017,16,16,BL,GE,78,163,11,12,25,13,4.11,1.23,15,4.5,4.18,5.39,4.36,1.225,1.185,1.265,1.25,32.5,28.5,34,28.5,-32.5,-34,-28.5,-28.5,1.884,1.909,1.917,1.97,1.97,1.934,1.98,1.917,197.5,193.5,198.5,193.5,1.925,1.892,1.925,1.892,1.925,1.892,1.925,1.961,,9,4
266,2017-07-08,2017,16,16,SK,RI,138,71,21,12,10,11,2.28,1.62,15,2.26,2.23,2.42,2.32,1.675,1.625,1.724,1.671,10.5,5,10.5,8.5,-10.5,-10.5,-5,-8.5,1.833,1.925,1.833,1.934,2.03,2.03,1.925,1.952,164.5,162.5,166.5,166.5,1.925,1.84,1.98,1.892,1.925,1.943,1.961,1.961,,5,8
267,2017-07-08,2017,16,16,SY,GC,118,51,17,16,7,9,1.13,5.81,15,1.11,1.1,1.14,1.14,6.5,6,8,6,-38.5,-48.5,-36.5,-39.5,38.5,36.5,48.5,39.5,2.03,2.04,1.952,1.917,1.833,1.9,1.826,1.97,177.5,175.5,179.5,179.5,1.925,1.854,2.04,1.98,1.925,1.925,1.99,1.877,bet365 h2h odds displayed because Pinnacle didn't offer a h2h market,1,11
268,2017-07-08,2017,16,16,CW,ES,80,117,12,8,18,9,1.81,1.97,15,1.97,1.751,1.97,1.925,1.884,1.884,2.18,1.961,2.5,-4.5,2.5,-2.5,-2.5,-2.5,4.5,2.5,2.03,1.869,2.03,1.98,1.833,1.833,2.02,1.909,184.5,180.5,185.5,180.5,1.925,1.909,1.925,1.909,1.925,1.943,1.925,1.943,,14,6
269,2017-07-08,2017,16,16,HW,GW,97,97,14,13,15,7,2.57,1.5,15,2.56,2.56,2.8,2.62,1.543,1.473,1.543,1.543,16.5,11.5,16.5,11.5,-16.5,-16.5,-11.5,-11.5,1.98,1.917,1.98,1.917,1.877,1.877,1.97,1.97,181.5,175.5,181.5,175.5,1.925,1.877,2.05,1.877,1.925,1.98,1.925,1.98,,7,13
270,2017-07-07,2017,16,16,AD,WB,104,45,16,8,5,15,1.31,3.41,15,1.312,1.281,1.363,1.343,3.62,3.38,3.87,3.51,-24.5,-26.5,-22.5,-24.5,24.5,22.5,26.5,24.5,1.862,2.01,1.943,2,1.99,1.943,1.847,1.892,168.5,160.5,169.5,160.5,1.925,1.826,1.909,1.877,1.925,1.943,1.943,1.98,,12,16
271,2017-07-02,2017,15,15,FR,SK,80,89,12,8,12,17,2.42,1.56,15,2.1,2.1,2.67,2.55,1.775,1.526,1.775,1.568,-3.5,-3.5,13.5,11.5,3.5,-13.5,3.5,-11.5,2.07,2.07,1.952,2,1.8,1.934,1.8,1.892,167.5,162.5,167.5,162.5,1.925,1.769,2.1,2.01,1.925,1.84,1.925,1.847,,8,17
272,2017-07-02,2017,15,15,HW,CW,118,94,18,10,14,10,2.25,1.63,15,2.23,2.23,2.45,2.37,1.694,1.609,1.709,1.645,2.5,2.5,12.5,11.5,-2.5,-12.5,-2.5,-11.5,2.07,1.909,1.97,1.943,1.8,1.917,1.943,1.943,177.5,174.5,177.5,174.5,1.925,1.925,2.04,1.925,1.925,1.925,1.925,1.925,,15,16
273,2017-07-02,2017,15,15,ES,BL,82,90,11,16,13,12,1.08,7.35,15,1.11,1.07,1.12,1.1,6.5,6.25,10,8,-43.5,-50.5,-43.5,-49.5,43.5,43.5,50.5,49.5,2.07,1.97,2.07,1.943,1.8,1.8,1.917,1.943,204.5,204.5,207.5,207.5,1.925,1.819,1.961,1.961,1.925,1.925,1.961,1.892,bet365 h2h odds displayed because Pinnacle didn't offer a h2h market,9,14
274,2017-07-01,2017,15,15,PA,RI,63,76,8,15,11,10,1.3,3.54,15,1.333,1.225,1.333,1.326,3.47,3.47,4.69,3.63,-19.5,-31.5,-19.5,-23.5,19.5,19.5,31.5,23.5,2.07,1.961,2.07,1.892,1.8,1.8,1.925,2,165.5,163.5,167.5,167.5,2.04,1.813,1.97,1.943,1.826,1.925,1.925,1.909,,4,10
275,2017-07-01,2017,15,15,GW,GE,68,68,10,8,10,8,1.3,3.48,15,1.4,1.294,1.4,1.344,3.08,3.08,3.89,3.5,-18.5,-26.5,-16.5,-22.5,18.5,16.5,26.5,22.5,1.925,1.961,1.99,1.98,1.925,1.862,1.925,1.909,181.5,181.5,183.5,183.5,1.925,1.877,1.925,1.925,1.925,1.925,1.925,1.925,,2,1
276,2017-07-01,2017,15,15,GC,NM,118,99,18,10,14,15,1.54,2.48,15,1.806,1.518,1.806,1.531,2.06,2.06,2.7,2.66,-3.5,-12.5,-3.5,-11.5,3.5,3.5,12.5,11.5,2.03,1.909,2.08,1.909,1.833,1.793,1.98,1.98,191.5,191.5,191.5,191.5,1.925,1.892,1.934,1.925,1.925,1.917,1.961,1.925,,5,18
277,2017-07-01,2017,15,15,CA,AD,77,89,12,5,13,11,3.74,1.27,15,3.62,3.49,4.4,3.99,1.312,1.232,1.33,1.284,24.5,22.5,29,26.5,-24.5,-29,-22.5,-26.5,1.925,1.925,1.961,1.99,1.925,1.925,1.925,1.9,175.5,175.5,179.5,179.5,1.925,1.729,1.99,1.884,1.925,1.925,1.97,1.97,,11,12
278,2017-07-01,2017,15,15,WB,WC,80,87,11,14,12,15,1.31,3.39,15,1.454,1.263,1.454,1.331,2.85,2.85,4.05,3.6,-15.5,-28,-15.5,-24.5,15.5,15.5,28,24.5,2.01,1.909,2.01,2.01,1.847,1.847,1.943,1.884,171.5,167.5,171.5,168.5,1.925,1.854,1.98,1.862,1.925,1.943,1.925,1.99,,6,3
279,2017-06-30,2017,15,15,ME,SY,50,85,7,8,11,19,2.05,1.76,15,2.04,1.925,2.12,2.12,1.826,1.769,1.925,1.793,-2.5,-2.5,3.5,3.5,2.5,-3.5,2.5,-3.5,1.952,1.84,1.98,1.98,1.9,1.909,2.02,1.909,177.5,167.5,177.5,167.5,1.925,1.854,2.08,1.854,1.925,2,1.925,2,,8,13
280,2017-06-25,2017,14,14,SK,GC,103,72,14,19,10,12,1.19,4.73,15,1.2,1.163,1.216,1.216,4.88,4.72,5.88,4.83,-26.5,-38,-26.5,-34.5,26.5,26.5,38,34.5,2.03,1.943,2.15,2,1.862,1.775,1.943,1.892,180.5,179.5,183.5,183.5,1.925,1.751,1.98,1.98,1.925,1.925,1.892,1.877,,16,10
281,2017-06-25,2017,14,14,RI,CA,84,58,11,18,8,10,1.41,2.86,15,1.512,1.384,1.529,1.434,2.65,2.6,3.26,3.01,-13.5,-17.5,-13.5,-16.5,13.5,13.5,17.5,16.5,1.862,1.806,1.943,1.97,2.03,1.925,2.06,1.917,159.5,157.5,161,160.5,1.925,1.854,1.925,1.892,1.925,2,1.925,1.961,,17,15
282,2017-06-25,2017,14,14,GE,FR,74,72,10,14,11,6,1.04,10.14,15,1.125,1.074,1.125,1.074,6.69,6.69,10.19,10.19,-34.5,-62.5,-34.5,-62.5,34.5,34.5,62.5,62.5,2.03,1.952,2.03,2,1.862,1.862,1.934,1.892,174.5,174.5,176.5,176.5,1.925,1.925,1.925,1.854,1.925,1.925,2.07,2,,11,7
283,2017-06-24,2017,14,14,WC,ME,96,99,14,12,15,9,1.75,2.08,15,1.625,1.581,1.961,1.781,2.36,1.925,2.46,2.14,-17.5,-17.5,2.5,-3.5,17.5,-2.5,17.5,3.5,2.03,2.03,1.781,1.917,1.862,2.14,1.862,1.97,176.5,173.5,176.5,175.5,1.925,1.826,1.925,1.925,1.925,1.917,1.925,1.925,,14,5
284,2017-06-24,2017,14,14,WB,NM,107,106,15,17,16,10,1.59,2.34,15,1.571,1.571,1.684,1.606,2.49,2.3,2.49,2.46,-15.5,-15.5,-6.5,-8.5,15.5,6.5,15.5,8.5,2.03,1.943,1.917,1.909,1.862,1.97,1.943,1.98,168.5,165.5,170.5,168.5,1.925,1.787,1.97,1.892,1.925,1.892,1.884,1.961,,1,6
285,2017-06-24,2017,14,14,BL,GW,86,146,12,14,22,14,4.18,1.23,15,4.57,3.95,6.13,4.36,1.219,1.142,1.289,1.25,33.5,28.5,38.5,28.5,-33.5,-38.5,-28.5,-28.5,2.03,1.9,1.97,1.934,1.862,1.884,1.99,1.952,204.5,204.5,204.5,204.5,1.961,1.847,2,2,1.892,1.854,2.01,1.854,,4,2
286,2017-06-24,2017,14,14,CW,PA,62,93,9,8,13,15,1.95,1.83,15,2.03,1.943,2.07,2,1.833,1.813,1.943,1.892,4.5,2.5,4.5,2.5,-4.5,-4.5,-2.5,-2.5,1.862,1.833,1.961,1.909,2.03,1.909,2.07,1.98,177.5,177.5,181.5,181.5,1.925,1.84,1.952,1.952,1.925,1.925,1.97,1.9,,3,12
287,2017-06-23,2017,14,14,SY,ES,86,85,11,20,12,13,1.37,3.07,15,1.454,1.331,1.454,1.384,2.85,2.85,3.5,3.26,-16.5,-24.5,-16.5,-21.5,16.5,16.5,24.5,21.5,2.03,1.925,2.03,1.961,1.862,1.862,1.925,1.925,179.5,173.5,179.5,173.5,1.925,1.892,2.14,1.892,1.925,1.961,1.925,1.961,,18,9
288,2017-06-22,2017,14,14,AD,HW,82,96,12,10,14,12,1.08,7.48,15,1.105,1.105,1.108,1.106,8.04,7.86,8.04,8,-49.5,-51.5,-45.5,-51.5,49.5,45.5,51.5,51.5,2.03,1.934,1.925,1.952,1.862,1.925,1.952,1.934,190.5,188.5,192.5,190.5,1.925,1.925,2.13,2.05,1.925,1.925,1.925,1.813,,13,10
289,2017-06-18,2017,13,13,WB,ME,56,113,8,8,17,11,1.63,2.25,15,1.625,1.595,1.729,1.666,2.36,2.17,2.43,2.33,-9.5,-11.5,-5.5,-6.5,9.5,5.5,11.5,6.5,1.925,1.961,1.892,1.884,1.925,1.961,1.892,2.01,177.5,176.5,178.5,176.5,1.925,1.84,1.961,1.84,1.925,1.98,1.892,2.02,,8,1
290,2017-06-17,2017,13,13,GC,CA,73,83,11,7,12,11,1.35,3.15,15,1.4,1.322,1.436,1.4,3.08,2.92,3.54,3.18,-20.5,-24.5,-17.5,-22.5,20.5,17.5,24.5,22.5,2.05,1.925,1.877,1.943,1.813,1.98,1.952,1.943,174.5,163.5,174.5,163.5,1.925,1.769,1.925,1.769,1.925,2.07,1.925,2.11,,7,18
